,review-star-rating,review-title,review-date,avp-badge,review-body,helpful-vote-statement,review-id,review-image-tile,product_name,ASIN,star_rating,product_id,helpful_votes
85,5.0 out of 5 stars,Original,2019-11-01,Verified Purchase,Its original apple watch cable,One person found this helpful,R2JO7XOPONG9E1,,Apple-Watch-Magnetic-Charging-Cable,B07KBBSVRZ,5.0,B07KBBSVRZ,One
86,5.0 out of 5 stars,ORIGINAL PRODUCT,2019-10-15,Verified Purchase,ORIGINAL PRODUCT. WORKS WELL.,One person found this helpful,R37Y6N8Z24WLQJ,,Apple-Watch-Magnetic-Charging-Cable,B07KBBSVRZ,5.0,B07KBBSVRZ,One
87,5.0 out of 5 stars,Original,2019-10-10,Verified Purchase,Original costly,One person found this helpful,R3NRGW80KL0K8O,,Apple-Watch-Magnetic-Charging-Cable,B07KBBSVRZ,5.0,B07KBBSVRZ,One
88,5.0 out of 5 stars,Perfect,2019-09-03,Verified Purchase,Its an original Apple Watch charger that's all.,One person found this helpful,R1PHBMAHWTOHAI,,Apple-Watch-Magnetic-Charging-Cable,B07KBBSVRZ,5.0,B07KBBSVRZ,One
89,2.0 out of 5 stars,ok ok,2019-11-12,Verified Purchase,Low Quality,,R3F1UO4W51NBWA,,ANVEE-Wireless-Charger-Magnetic-Charging,B07X42N4YF,2.0,B07X42N4YF,0
90,1.0 out of 5 stars,Not working,2019-12-05,Verified Purchase,Not working,,R1ZQK4L9KFRZIU,,ANVEE-Wireless-Charger-Magnetic-Charging,B07X42N4YF,1.0,B07X42N4YF,0
91,5.0 out of 5 stars,Great product,2019-10-18,Verified Purchase,"Great product, compact",2 people found this helpful,R33ZOVKQCTPCZS,,Cross-Portable-Magnetic-Wireless-Compatible,B07WTQ4SJQ,5.0,B07WTQ4SJQ,2
92,5.0 out of 5 stars,Good product,2019-11-13,,Very nice product. Fast delivery. Excellent service.I am happy to bought from Cross accessories.,,R1XXL3RKL3FWSW,,Cross-Portable-Magnetic-Wireless-Compatible,B07WTQ4SJQ,5.0,B07WTQ4SJQ,0
93,1.0 out of 5 stars,Charging at a snails pace,2019-11-29,Verified Purchase,"I bought this charger from Amazon and had to return it because, the charge level did not increase even one percentage after 20 minutes of continuous charging on this USB Charger. The watch gets heated but the charging level stays stationary. It is like a heater which is used to keep food warm but does not cook. Completely useless.",,R224TGZX7EI3UX,,Cross-Portable-Magnetic-Wireless-Compatible,B07WTQ4SJQ,1.0,B07WTQ4SJQ,0
94,5.0 out of 5 stars,Attractive Sturdy Premium..!,2019-06-16,Verified Purchase,Product is really nice.Feels premiumHeavy baseRotates 360 degreesIt has an eject push switch behind to remove the charging dock once fit.Setup looks really nice.Worth the money.,,R2P589SE8MY4FJ,,Shopizone-Charging-iWatch-Degree-Rotating,B07GDDTCYT,5.0,B07GDDTCYT,0
95,5.0 out of 5 stars,Perfect charging stand for apple watch,2018-12-16,Verified Purchase,"Very nice finish, stable and perfect stand for apple watch charging. Go for it.",,RHVH8UUIBFLL3,,Shopizone-Charging-iWatch-Degree-Rotating,B07GDDTCYT,5.0,B07GDDTCYT,0
96,5.0 out of 5 stars,Super,2018-12-05,Verified Purchase,Super,,R3NX7IJKKFFI1H,,Shopizone-Charging-iWatch-Degree-Rotating,B07GDDTCYT,5.0,B07GDDTCYT,0
97,1.0 out of 5 stars,Not ❌🚫 by this,2019-06-03,Verified Purchase,There is no charging dock with this,,R368U7AXYO06TD,,Shopizone-Charging-iWatch-Degree-Rotating,B07GDDTCYT,1.0,B07GDDTCYT,0
98,5.0 out of 5 stars,GOOD PRODUCT,2019-05-30,Verified Purchase,Worth the money looks great,,R2LWI1WMK503TW,,Shopizone-Charging-iWatch-Degree-Rotating,B07GDDTCYT,5.0,B07GDDTCYT,0
99,4.0 out of 5 stars,Good product,2018-11-23,Verified Purchase,Good,,R2XWO6FZ2KQYGG,,Shopizone-Charging-iWatch-Degree-Rotating,B07GDDTCYT,4.0,B07GDDTCYT,0
100,5.0 out of 5 stars,Good,2019-03-23,Verified Purchase,Good product,,R2YD4HRNMJ61T7,,Shopizone-Charging-iWatch-Degree-Rotating,B07GDDTCYT,5.0,B07GDDTCYT,0
101,1.0 out of 5 stars,defective piece doesn't work,2019-12-06,Verified Purchase,"the dock does not work with 42mm and 44mm apple watches even though it says so on the description. when contacted the seller for return of the product the seller avoids taking calls and replies late. useless product... don't buy. waste of money. even after sending video proof of product being defective, the seller denies and says it can't be defective",,RFZSF03TG4GTF,,Shopizone-Charging-iWatch-Degree-Rotating,B07GDDTCYT,1.0,B07GDDTCYT,0
102,2.0 out of 5 stars,Magnet is not strong to close the cover,2019-08-09,Verified Purchase,Magnet is not strong to close the cover,5 people found this helpful,R1RSSOTINY5C6U,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,2.0,B07S1BSJMJ,5
103,1.0 out of 5 stars,Waste product don’t buy,2019-08-20,Verified Purchase,After using this product for one day the next day the I watch charger was not working don’t buy this it’s waste of money,4 people found this helpful,RFNJ53KXGJ1RM,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,1.0,B07S1BSJMJ,4
104,5.0 out of 5 stars,Good one,2019-08-13,Verified Purchase,Wow nice I recommended strongly,5 people found this helpful,R3F9QB5WGN78CN,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,5.0,B07S1BSJMJ,5
105,5.0 out of 5 stars,Good product to buy,2019-08-04,Verified Purchase,I like the product and currently it is working fine. I am using it more than one week and stopped using my wired charger.,4 people found this helpful,RG262WKUI7C80,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,5.0,B07S1BSJMJ,4
106,1.0 out of 5 stars,Not recommended waste of money,2019-10-10,Verified Purchase,"One of the worst product I bought.. it’s not giving fast charge with any of the charger adapter .. moreover device getting heat.. I am using iPhone 8 Plus and Apple Watch , when I am trying to charge both the device, it’s getting over heated.",2 people found this helpful,RWET9P9CPPIZ0,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,1.0,B07S1BSJMJ,2
107,5.0 out of 5 stars,Works like a charm,2019-09-10,Verified Purchase,Works like a charm - have used it for past 5 months - no issues till nowWas little scared to order itHowever. -  m glad to push for itSuper product,One person found this helpful,R1T0O7EI2MR821,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,5.0,B07S1BSJMJ,One
108,1.0 out of 5 stars,DONT BUY THIS !!,2019-08-18,Verified Purchase,Such a substandard product this. Had a real bad time experience after buying this as the charging does not happen and to add on to that it makes the phone get heated like anything.,2 people found this helpful,R2HZ47CYXNK6LS,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,1.0,B07S1BSJMJ,2
109,4.0 out of 5 stars,Good Buy,2019-10-22,Verified Purchase,Received it last week. Good finish. Working well so far. The mobile charger part flexes a bit and can be susceptible to damage if not handled gently. Using it for my watch and XR. Recommended to use a QC3 charger with this device.,,RZLBSTLP2PWKL,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,4.0,B07S1BSJMJ,0
110,5.0 out of 5 stars,Good,2019-08-05,Verified Purchase,Nice product.,2 people found this helpful,R2WFSDD79IMLG,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,5.0,B07S1BSJMJ,2
111,5.0 out of 5 stars,Superb,2019-09-18,Verified Purchase,Fabulous . Works great and a huge convenience,One person found this helpful,R1B26Z1CKE54PQ,,OOOUSE-Charging-Airpods-Charger-Wireless,B07S1BSJMJ,5.0,B07S1BSJMJ,One
112,5.0 out of 5 stars,"Value for money, must buy.",2018-07-16,Verified Purchase,Good product reasonably priced. Good finish.,5 people found this helpful,RCZI6YS0UMV8O,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,5.0,B0127F1IC4,5
113,5.0 out of 5 stars,Good simple and slick,2019-03-13,Verified Purchase,"Very nice and sleek, fits perfectly, easy to use and of very good quality, feels premium",3 people found this helpful,R2H7EVI6QWW5IW,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,5.0,B0127F1IC4,3
114,5.0 out of 5 stars,100% perfect,2019-05-28,Verified Purchase,Using it for many months- just fine absolutely no problem,3 people found this helpful,R2RQ5BWD43R3H8,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,5.0,B0127F1IC4,3
115,5.0 out of 5 stars,Excellent Quality,2017-08-24,Verified Purchase,Excellent utility. Good quality and works perfect on your bedside table.Saves the charging wire from the damage as well.Would recommend the product,,R22CMA1JLP01OY,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,5.0,B0127F1IC4,0
116,5.0 out of 5 stars,go for IT..........,2017-11-04,Verified Purchase,very nice product.very useful.product quality is very good.Got the same product shown on website,,RSSXZ979UC5L2,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,5.0,B0127F1IC4,0
117,5.0 out of 5 stars,Good one,2018-07-12,Verified Purchase,The item was described as seller. The quality is good.,,RMIID9SP9AN76,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,5.0,B0127F1IC4,0
118,5.0 out of 5 stars,Great product,2017-07-25,Verified Purchase,,3 people found this helpful,R1Y1TXJT0YDNC2,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,5.0,B0127F1IC4,3
119,1.0 out of 5 stars,Dont buy,2017-06-16,Verified Purchase,Returned twice as the product always got delivered as defevtive without magnetic cover. Please avoid.,One person found this helpful,R2V8NLHIP93BKC,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,1.0,B0127F1IC4,One
120,4.0 out of 5 stars,Good product,2017-07-07,Verified Purchase,Good product. You just need to dedicate space for this and you would start loving your decision of having bought it.,,R2KSY44IXTJ4BO,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,4.0,B0127F1IC4,0
121,5.0 out of 5 stars,worth for the money,2019-01-19,Verified Purchase,Looks great and works perfectly. Go for it.,,R4C3H49T85RG,,Orzly-Compact-Compatible-Integrated-Management,B0127F1IC4,5.0,B0127F1IC4,0
122,3.0 out of 5 stars,QUALITY IS GOOD. RELIABILITY IS BAD.,2019-11-12,Verified Purchase,QUALITY IS GOOD.BUT DOESN’T CHARGES APPLE WATCH EVERYTIME I PLACE IT.DOESN’T STICK ON TO THE CHARGER.,,R2WH8R80PM7OQ5,,MOOKLIN-Charger-Magnetic-Charging-Compatible,B07X2VR6N4,3.0,B07X2VR6N4,0
123,1.0 out of 5 stars,Make us fool dnt buy.,2019-11-26,Verified Purchase,Plz dont buy this product is really uselessMaking us fool. Better buy original cabelIts very low speed charger its take 5 hour. ToCharge100%,,R1S0FZST48DRKV,,MOOKLIN-Charger-Magnetic-Charging-Compatible,B07X2VR6N4,1.0,B07X2VR6N4,0
124,5.0 out of 5 stars,Very good,2019-02-17,Verified Purchase,I have used 3 different types of covers for my previous apple watches and this was the second one for my Apple Watch series 4.This is the most value for money case for an Apple Watch. The colour and everything looks great... though I might add it’s a little too shiny... but the case is very good. And it even covers the watch face. The touch has no issues and the look is great and it offers complete protection. All the other watch covers only offer protection on the sides but this one protects the front face too. I will come back and give the review for durability as I just started using it today... but so far everything is great !,23 people found this helpful,R25Z8AI82PHYBI,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,5.0,B07LBRPKPF,23
125,3.0 out of 5 stars,Rugged and fine..,2019-03-23,Verified Purchase,"The  product is no doubt ""good"". But the moment I put it on I was kind of surprised to see how the pathetic was the display cover. It was grainy,plasiticy and made the aesthic and elegance of the beautiful AMOLED display go in vain. It's a small price to pay for the rugged protection this case offered. The watch lost a bit of its beauty too. I am ready to take a couple of scrapes here and there but again those who wants to preserve it for the next excavation go for it..",13 people found this helpful,RZV9AH771VB36,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,3.0,B07LBRPKPF,13
126,5.0 out of 5 stars,Perfect,2019-01-14,Verified Purchase,Perfect fit . Easy to use .,19 people found this helpful,R2PKOVVE7FOZH,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,5.0,B07LBRPKPF,19
127,5.0 out of 5 stars,Best For Apple Watch,2019-03-18,Verified Purchase,It’s a good case and easy to install. I felt it bit pricey but if tempered glass is of 300₹ then  the price is okay. It’s a very light weight and maintain the look of the watch. Touch is responsive. I recommend it to buy.,9 people found this helpful,R1OX7TAOPJWNPE,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,5.0,B07LBRPKPF,9
128,2.0 out of 5 stars,Overall good protection. But totally opposite if u sweat excessively/ not workout friendly,2019-03-24,Verified Purchase,Absolutely superb.  Total round protection including the screen.U never know its a case.But then it all stops there. !!!Only one major problem is if water or sweat gets inside then u need to remove and clean it else with the ware layer formed on the screen u cannot operate the  screen.  Its a pain especially when u r working out.So back to square one.,6 people found this helpful,RZ6319BPY18Z0,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,2.0,B07LBRPKPF,6
129,4.0 out of 5 stars,Price on the higher side otherwise its OK good protection for my apple watch series 4 44mm,2019-04-24,Verified Purchase,I am using for my apple watch series 4 44 mm.. Product is good but sometimes the touch screen dose not work properly due to the cover and the watch glows now and then but otherwise its a good protector.. The price is on the higher side if its around 200 then its a good anyway it only costs that much itself..,4 people found this helpful,RG69TR2O1OPOP,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,4.0,B07LBRPKPF,4
130,5.0 out of 5 stars,Excellent Protection without spoiling the look of the watch.,2019-02-17,Verified Purchase,"It’s a perfect protection for your expensive watch.. it is a silicon case, initially it is bit tiering to install it. It won’t spoil the look of your watch and you can flaunt it with the protection.. only con what I observed after 20 days of usage is that sometimes the sweat goes inside the case when you do intense exercise.. so every time you need to remove the cover wipe it and put it again.. I will rate 8 out of 10 for this product.",4 people found this helpful,REXT1Z66Z729H,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,5.0,B07LBRPKPF,4
131,5.0 out of 5 stars,Good one ! Must get this ! Check out below,2019-08-21,Verified Purchase,"Product is absolutely perfect that fits your watch ! And also it’s well protects your screen and edges/bezels.Dislikes i would tell that rarely the touch might missed out apart from that overall a good product you must buy it if you want to protect your watch from dust, scratches and falls.For those who travelling by bike/ train  / outdoor/indoor games / college students / working in automobile/ gym / yoga / running/ while meeting naughty friends / during party / fighting with frds/ bros/ sisters etc YOU MUST AVAIL THIS TO SAFE OUR VALUABLE WATCH !! Good luck",One person found this helpful,R28T2SVAV7SD96,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,5.0,B07LBRPKPF,One
132,5.0 out of 5 stars,the most perfect protective case there is,2019-01-30,Verified Purchase,"it covers the full watch including the watch face, it wont fall off like other cases as it comes around the strap, it is really thin so blends well and it doesn't stick to the watch screen like other cases, u do not need a screen guard and the hassle of changing the screen guard every time. much needed case for protecting the apple watch",3 people found this helpful,R22K18L2YRIP8G,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,5.0,B07LBRPKPF,3
133,3.0 out of 5 stars,Watch lools good but the display looks cheap as u can see in the picture,2019-02-22,Verified Purchase,Looks good in gold colour but visibility is the worst thing i dont even think so ki it’s transparent just look in the picture and see the dots of the cover and touch is not at all responsive and why is this cover starting the workout app again and again,4 people found this helpful,R22QLBXAFFTX85,,TASLAR-Anti-Scratch-Lightweight-Protective-Compatible,B07LBRPKPF,3.0,B07LBRPKPF,4
